url,rank,score,raw_score,grade,grade_reliable,coverage_note,total_findings,critical,high,medium,low,info,tests_run,modules_discovered,waf,page_is_representative,duration_seconds,findings_by_scout,ocsp_stapling
https://olx.pl,1120,41,41.0,F,True,,26,0,2,4,10,10,10,10,AWS CloudFront,True,13.56,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://desiviral.net,1684,16,16.0,F,True,,42,0,4,4,12,22,10,10,,True,4.99,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 17, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 2}",false
https://marketwatch.com,1840,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,AWS CloudFront,False,4.22,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://business.site,1968,23,23.0,F,True,,38,0,3,13,13,9,10,10,,True,6.12,"{""test_01_secrets"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 9, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 16, ""test_10_hallucinated_deps"": 1}",false
https://pnas.org,1977,93,93.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,0,1,1,4,2,10,Cloudflare,False,3.44,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://applvn.com,2430,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,1.11,"{""test_07_email_security"": 3}",
https://ntp.br,2487,0,-24.0,F,True,,37,0,4,10,12,11,10,10,,True,9.65,"{""test_02_frontend_libs"": 7, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://peacocktv.com,2565,45,45.0,F,True,,48,0,2,3,12,31,10,10,,True,12.1,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://zeit.de,2580,20,20.0,F,True,,62,0,3,6,46,7,10,10,,True,6.15,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 37, ""test_10_hallucinated_deps"": 1}",false
https://rumble.com,2635,98,98.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,1,4,2,10,Cloudflare,False,3.96,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://hindustantimes.com,2673,34,34.0,F,True,,33,0,1,9,14,9,10,10,,True,10.9,"{""test_01_secrets"": 1, ""test_03_cookies"": 6, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://nsw.gov.au,2703,63,63.0,D,True,,28,0,1,3,16,8,10,10,AWS CloudFront,True,18.15,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://buzzoola.com,2980,0,-44.0,F,True,,30,3,1,5,14,7,10,10,,True,7.52,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://vkuseraudio.net,3520,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,,False,6.87,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://stuff.co.nz,3596,0,0.0,F,True,,48,0,4,6,11,27,10,10,,True,7.06,"{""test_01_secrets"": 2, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 21, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://wargaming.net,3847,4,4.0,F,True,,36,0,3,10,15,8,10,10,,True,5.09,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 6, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://nextdns.io,3949,33,33.0,F,True,,27,0,3,2,9,13,10,10,Cloudflare,True,3.82,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://domainnamedns.com,4082,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.88,"{""test_07_email_security"": 3}",
https://awsdns-44.com,4129,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,0.56,"{""test_07_email_security"": 1}",
https://openweathermap.org,4242,100,100.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,1,0,0,0,0,1,1,10,,False,0.37,"{""test_07_email_security"": 1}",
https://cdn-cookieyes.com,4333,81,81.0,B,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,6,0,1,0,2,3,2,10,Cloudflare,False,3.28,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 2}",false
https://propublica.org,4354,41,41.0,F,True,,37,0,2,8,15,12,10,10,Cloudflare,True,26.25,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 7, ""test_10_hallucinated_deps"": 1}",false
https://sky.it,4383,68,68.0,C,True,,27,0,1,3,14,9,10,10,AWS CloudFront,True,16.13,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://dmcdn.net,4437,51,51.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,3,0,2,2,2,10,,False,5.24,"{""test_04_ssl_tls"": 5, ""test_07_email_security"": 2}",false
https://talkie-ai.com,4470,0,-12.0,F,True,,53,0,6,2,14,31,10,10,,True,8.41,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://kunlunaq.com,4556,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,22.29,"{""test_07_email_security"": 2}",
https://bilivideo.com,4595,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.28,"{""test_07_email_security"": 3}",
https://52.in-addr.arpa,4713,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.26,"{""test_07_email_security"": 3}",
https://fastpanel.direct,4834,16,16.0,F,True,,50,0,3,7,12,28,10,10,Cloudflare,True,3.81,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://telenet.be,4874,23,23.0,F,True,,40,0,3,7,19,11,10,10,Cloudflare,True,17.32,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 17, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 11, ""test_10_hallucinated_deps"": 1}",false
https://elcorteingles.es,5467,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,4,0,0,0,2,2,2,10,Akamai,False,6.23,"{""test_04_ssl_tls"": 3, ""test_07_email_security"": 1}",false
https://webthing.com,5503,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.82,"{""test_07_email_security"": 3}",
https://lenta.tech,5923,28,28.0,F,True,,26,0,3,3,11,9,10,10,,True,4.91,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://lgdacom.net,6143,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,0.81,"{""test_07_email_security"": 2}",
https://sofifa.com,6464,22,22.0,F,True,,33,1,1,8,14,9,10,10,Cloudflare,True,4.36,"{""test_03_cookies"": 4, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://google.co.cr,6475,38,38.0,F,True,,27,0,2,4,12,9,10,10,,True,5.77,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://mql5.com,6857,28,28.0,F,True,,33,0,3,3,21,6,10,10,,True,5.58,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 11, ""test_10_hallucinated_deps"": 1}",false
https://kidshealth.org,7005,43,43.0,F,True,,30,0,2,4,12,12,10,10,,True,4.24,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 6, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://mcdonalds.co.jp,7714,43,43.0,F,True,,24,0,2,3,12,7,10,10,AWS CloudFront,True,9.64,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://novotelecom.ru,7927,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,1,0,1,1,10,,False,1.15,"{""test_07_email_security"": 2}",
https://intercars.eu,7944,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,Cloudflare,False,3.37,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
https://loudecho.ai,8116,38,38.0,F,True,,35,0,2,9,10,14,10,10,Cloudflare,True,6.32,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://buffermotivatorsuffice.com,8361,1,1.0,F,True,,28,0,5,2,12,9,10,10,,True,4.82,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://authorize.net,8467,0,-7.0,F,True,,29,2,2,2,11,12,10,10,Cloudflare,True,4.34,"{""test_02_frontend_libs"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 5, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://google.com.bo,8558,38,38.0,F,True,,27,0,2,4,12,9,10,10,,True,9.11,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://infomart.co.jp,8742,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,0,1,0,2,1,10,,False,1.67,"{""test_07_email_security"": 3}",
https://viki.com,9231,18,18.0,F,True,,34,0,3,6,17,8,10,10,,True,3.92,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://xvideosbr.blog,9288,28,28.0,F,True,,35,0,3,5,10,17,10,10,Cloudflare,True,4.76,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 9, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://wordunscrambler.me,9298,29,29.0,F,True,,29,0,3,4,14,8,10,10,,True,11.66,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://tatasteel.co.in,9623,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,22.14,"{""test_07_email_security"": 3}",
https://sexindrag.com,9656,3,3.0,F,True,,28,0,5,2,10,11,10,10,Cloudflare,True,3.75,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://suki-kira.com,9801,0,-9.0,F,True,,39,0,4,10,15,10,10,10,Cloudflare,True,4.56,"{""test_02_frontend_libs"": 7, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 5}",false
https://ladyxena.com,9819,0,-34.0,F,True,,34,0,6,8,11,9,10,10,Cloudflare,True,4.33,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 2}",false
https://gprocurement.go.th,10137,95,95.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,0,1,0,1,1,10,,False,0.64,"{""test_07_email_security"": 2}",
https://mangolibreria.com,10167,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.32,"{""test_07_email_security"": 3}",
https://raj-darbar.com,10237,6,6.0,F,True,,34,0,4,7,13,10,10,10,Cloudflare,True,6.21,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 4, ""test_10_hallucinated_deps"": 1}",false
https://google.com.fj,10297,38,38.0,F,True,,27,0,2,4,12,9,10,10,,True,4.82,"{""test_03_cookies"": 3, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://xyyh.com.cn,10782,85,85.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,2,0,1,0,0,1,1,10,,False,0.28,"{""test_07_email_security"": 2}",
https://line.biz,10933,21,21.0,F,False,Grade may be unreliable: only 9/10 scan modules completed.,26,0,3,4,12,7,9,10,,True,10.34,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 3, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://sutochno.ru,11049,33,33.0,F,True,,37,0,1,8,18,10,10,10,,True,5.53,"{""test_01_secrets"": 1, ""test_02_frontend_libs"": 2, ""test_03_cookies"": 3, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 6, ""test_10_hallucinated_deps"": 1}",false
https://reasonsecurity.com,11218,11,11.0,F,True,,31,0,4,3,12,12,10,10,,True,4.54,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://becdn.net,11278,36,36.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,9,0,4,0,2,3,2,10,,False,3.74,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 3}",false
https://rp5.ru,11322,0,-16.0,F,False,Grade may be unreliable: only 7/10 scan modules completed.,28,0,5,7,11,5,7,10,,True,61.17,"{""test_03_cookies"": 6, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",
https://metlife.com,11456,61,61.0,D,True,,27,0,1,4,13,9,10,10,,True,33.32,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 3, ""test_10_hallucinated_deps"": 1}",false
https://sikayetvar.com,11502,91,91.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,0,1,2,4,2,10,Cloudflare,False,4.23,"{""test_04_ssl_tls"": 5, ""test_07_email_security"": 2}",false
https://fotogramas.es,11542,0,-53.0,F,True,,35,2,3,7,15,8,10,10,,True,18.96,"{""test_03_cookies"": 7, ""test_04_ssl_tls"": 7, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://internationalcupid.com,11706,0,-37.0,F,True,,45,0,4,15,19,7,10,10,Akamai,True,5.22,"{""test_03_cookies"": 18, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 12, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_09_sri"": 5, ""test_10_hallucinated_deps"": 1}",false
https://starfall.com,11727,14,14.0,F,True,,34,0,1,11,13,9,10,10,,True,9.18,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 6, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://platformsh.site,12048,0,-65.0,F,True,,48,0,9,5,9,25,10,10,,True,8.44,"{""test_01_secrets"": 3, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 10, ""test_06_info_disclosure"": 22, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://nordcdn.com,12775,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.57,"{""test_07_email_security"": 3}",
https://maine.edu,12855,26,26.0,F,True,,34,0,3,6,15,10,10,10,,True,24.52,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 15, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 7, ""test_10_hallucinated_deps"": 1}",false
https://publicdnsservice.com,13803,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.36,"{""test_07_email_security"": 3}",
https://spectator.co.uk,13821,0,-14.0,F,True,,61,2,2,28,18,11,10,10,,True,10.63,"{""test_01_secrets"": 2, ""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 32, ""test_10_hallucinated_deps"": 1}",false
https://aaronweintraubwantstobecyberpolice.com,14004,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.48,"{""test_07_email_security"": 3}",
https://apsystemsema.com,14647,0,-116.0,F,True,,35,2,7,7,12,7,10,10,,True,4.01,"{""test_02_frontend_libs"": 3, ""test_03_cookies"": 7, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 1, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://cprapid.com,14971,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.3,"{""test_07_email_security"": 3}",
https://kamareels2.com,15022,0,-4.0,F,True,,29,0,5,4,10,10,10,10,Cloudflare,True,3.4,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 4, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://sultantotop5.com,15055,66,66.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,7,0,2,0,2,3,2,10,Cloudflare,False,3.76,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 3}",false
https://barotem.com,15428,0,-27.0,F,True,,32,2,2,7,12,9,10,10,,True,19.14,"{""test_02_frontend_libs"": 4, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 2, ""test_10_hallucinated_deps"": 1}",false
https://netpulse.com,15682,28,28.0,F,True,,48,0,2,7,11,28,10,10,,True,8.77,"{""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 23, ""test_07_email_security"": 3, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://donutsmp.org,16017,70,70.0,C,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 1/10 scan modules completed.,3,0,2,0,0,1,1,10,,False,0.32,"{""test_07_email_security"": 3}",
https://film.ru,16452,48,48.0,F,True,,37,0,1,15,10,11,10,10,,True,16.08,"{""test_02_frontend_libs"": 2, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 5, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 4, ""test_07_email_security"": 2, ""test_08_cors"": 1, ""test_09_sri"": 10, ""test_10_hallucinated_deps"": 1}",false
https://kommo.com,16839,38,38.0,F,True,,59,1,1,2,43,12,10,10,Cloudflare,True,10.85,"{""test_02_frontend_libs"": 1, ""test_03_cookies"": 1, ""test_04_ssl_tls"": 6, ""test_05_security_headers"": 13, ""test_06_info_disclosure"": 3, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 32, ""test_10_hallucinated_deps"": 1}",false
https://canva.link,17196,78,78.0,B,True,,21,0,0,2,12,7,10,10,Cloudflare,True,5.58,"{""test_04_ssl_tls"": 4, ""test_05_security_headers"": 11, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://cybera.net,18790,51,51.0,F,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,8,0,3,0,2,3,2,10,,False,6.9,"{""test_04_ssl_tls"": 6, ""test_07_email_security"": 2}",false
https://tampermonkey.net,19038,13,13.0,F,True,,26,0,4,3,11,8,10,10,,True,4.6,"{""test_03_cookies"": 2, ""test_04_ssl_tls"": 4, ""test_05_security_headers"": 14, ""test_06_info_disclosure"": 2, ""test_07_email_security"": 1, ""test_08_cors"": 1, ""test_09_sri"": 1, ""test_10_hallucinated_deps"": 1}",false
https://lidl.es,19089,96,96.0,A,False,Grade may be unreliable: page was not representative (WAF/challenge/error response detected); only 2/10 scan modules completed.,5,0,0,0,2,3,2,10,,False,4.98,"{""test_04_ssl_tls"": 4, ""test_07_email_security"": 1}",false
